1	432	1	0
1	444	1	0
1	482	1	1
1	486	1	1
1	488	1	0
1	496	1	0
1	514	1	0
1	519	1	0
1	520	1	0
1	538	1	0
1	580	1	0
1	585	1	0
1	595	1	0
1	618	-1	0
1	622	1	1
1	641	1	0
1	650	1	1
1	677	1	0
1	721	1	0
1	728	1	0
1	771	1	1
1	772	1	0
1	810	1	1
1	833	1	1
1	937	-1	0
1	951	1	0
1	997	1	0
1	1078	1	0
1	1147	1	1
1	1161	1	0
1	1192	1	0
1	1229	1	0
1	1267	1	0
1	1268	1	0
1	1269	1	0
1	1305	1	0
1	1306	1	0
1	1315	1	0
1	1318	1	0
1	1321	1	0
1	1334	-1	0
1	1347	1	0
1	1398	1	0
1	1399	1	0
1	1447	1	0
1	1455	1	0
1	1490	1	0
1	1504	1	0
1	1506	1	0
1	1520	1	0
1	1530	1	1
1	1559	1	0
1	1566	1	0
1	1589	1	0
1	1637	1	0
1	1657	1	1
1	1666	1	0
1	1685	1	0
1	1706	-1	0
1	1750	-1	0
1	1780	1	1
1	1803	1	1
1	1858	1	0
1	1888	1	0
1	1944	1	1
1	1983	1	0
1	1984	1	1
1	2003	1	0
1	2030	-1	0
1	2058	1	0
1	2059	1	0
1	2063	1	0
1	2074	1	1
1	2109	1	0
1	2195	1	0
1	2235	1	0
1	2248	1	0
1	2265	1	1
1	2354	-1	0
1	2383	-1	1
1	2399	1	0
1	2555	1	0
1	2709	1	0
1	3290	1	1
1	3409	1	0
1	3589	1	0
1	3784	1	0
1	4146	1	0
1	4384	1	1
1	4409	1	0
1	4733	1	0
1	4798	1	0
1	5546	1	0
1	5773	1	0
2	0	1	0
2	11	1	1
2	13	1	1
2	15	1	0
2	20	1	0
2	26	1	1
2	27	1	0
2	28	1	0
2	34	1	1
2	36	1	0
2	37	1	1
2	39	1	1
2	45	1	0
2	57	1	1
2	61	1	0
2	90	1	1
2	145	1	0
2	157	1	0
2	236	1	0
2	256	1	0
2	272	1	0
2	352	-1	0
2	384	1	1
2	394	1	0
2	406	1	0
2	430	1	0
2	484	1	0
2	486	1	0
2	487	1	0
2	489	1	0
2	538	1	0
2	789	-1	0
2	854	1	0
2	907	1	0
2	1147	1	0
2	1193	1	0
2	1233	-1	0
2	1305	1	0
2	1318	1	0
2	1399	1	1
2	1520	1	0
2	1790	1	0
2	1839	1	0
2	1921	1	0
2	1930	1	0
2	2080	1	0
2	2106	1	0
2	2212	1	1
2	2268	1	0
2	2382	1	0
2	2893	1	1
2	3615	1	0
2	4724	1	0
2	4893	1	1
2	5377	1	0
3	0	1	0
3	5	1	0
3	8	1	1
3	11	-1	0
3	12	1	1
3	14	1	1
3	15	1	0
3	18	1	0
3	19	1	1
3	34	1	0
3	39	1	0
3	40	1	1
3	59	1	1
3	65	1	0
3	92	1	0
3	112	1	1
3	115	1	1
3	136	1	0
3	154	1	0
3	155	1	0
3	171	1	0
3	232	1	0
3	292	1	0
3	326	1	0
3	397	1	0
3	406	1	0
3	430	1	0
3	431	1	0
3	441	1	0
3	467	1	0
3	486	1	0
3	489	1	1
3	497	1	1
3	538	1	1
3	539	1	1
3	554	1	1
3	556	-1	0
3	562	1	0
3	568	1	0
3	569	1	0
3	570	1	0
3	573	1	0
3	574	1	1
3	584	1	1
3	585	1	1
3	595	1	0
3	601	1	1
3	633	1	1
3	646	1	1
3	652	-1	1
3	658	1	1
3	679	1	0
3	690	1	1
3	691	1	0
3	700	1	0
3	714	1	0
3	724	1	1
3	739	1	0
3	789	-1	0
3	811	1	1
3	833	1	0
3	835	1	0
3	855	1	0
3	937	1	1
3	987	1	1
3	997	1	0
3	1072	1	1
3	1148	1	1
3	1167	1	0
3	1172	1	0
3	1192	1	1
3	1268	1	1
3	1289	1	0
3	1305	-1	1
3	1342	1	1
3	1347	1	0
3	1361	1	0
3	1476	1	0
3	1482	1	0
3	1530	1	1
3	1537	1	1
3	1575	1	1
3	1619	1	0
3	1621	1	0
3	1688	1	1
3	1689	1	1
3	1691	1	0
3	1706	-1	0
3	1727	1	1
3	1731	1	1
3	1750	-1	1
3	1773	1	0
3	1774	1	0
3	1790	1	0
3	1841	1	0
3	1848	1	0
3	1849	1	0
3	1853	1	0
3	1858	1	1
3	1860	1	0
3	1869	1	0
3	1876	1	1
3	1905	1	0
3	1917	1	0
3	1924	1	0
3	1928	1	1
3	1929	1	0
3	1934	1	1
3	1937	1	0
3	1944	1	1
3	1945	1	0
3	1950	1	0
3	1963	1	0
3	1973	-1	1
3	1983	1	0
3	1999	1	0
3	2008	1	0
3	2042	1	0
3	2058	1	1
3	2063	1	0
3	2093	1	0
3	2106	1	0
3	2116	1	1
3	2127	1	0
3	2138	1	1
3	2145	1	0
3	2151	1	0
3	2154	1	1
3	2164	-1	0
3	2189	1	0
3	2190	-1	0
3	2193	1	0
3	2212	1	0
3	2310	1	0
3	2325	1	0
3	2330	1	1
3	2414	-1	0
3	2465	1	1
3	2468	1	0
3	2470	1	0
3	2478	-1	0
3	2501	1	0
3	2523	1	0
3	2597	1	0
3	2707	1	0
3	2745	1	0
3	2759	1	0
3	2801	-1	1
3	2859	1	1
3	2860	1	0
3	2923	1	0
3	2936	1	0
3	3065	1	0
3	3066	1	1
3	3103	1	0
3	3200	1	0
3	3277	1	0
3	3327	1	0
3	3336	1	1
3	3352	1	0
3	3356	-1	0
3	3495	1	1
3	3500	1	1
3	3591	1	1
3	3786	1	0
3	3866	1	1
3	3982	1	0
3	4097	1	0
3	4099	1	0
3	4118	1	0
3	4156	1	0
3	4211	1	0
3	4235	1	0
3	4363	1	1
3	4378	1	1
3	4450	1	1
3	5572	-1	0
3	5761	1	0
3	5825	1	1
3	5826	-1	1
3	5837	1	0
4	0	1	0
4	3	1	1
4	6	1	0
4	7	1	1
4	8	1	1
4	10	1	1
4	11	1	0
4	14	1	1
4	16	1	0
4	17	1	1
4	18	1	0
4	19	1	0
4	21	1	0
4	24	1	1
4	27	1	0
4	28	1	0
4	32	1	0
4	33	1	0
4	34	1	1
4	35	1	0
4	36	1	0
4	39	1	0
4	40	1	0
4	45	1	0
4	48	1	0
4	51	1	0
4	52	1	1
4	53	1	1
4	55	1	1
4	57	1	0
4	62	1	0
4	65	1	0
4	73	1	0
4	74	1	0
4	75	1	0
4	76	1	0
4	81	1	0
4	82	1	1
4	85	1	0
4	88	1	0
4	89	1	0
4	90	1	0
4	92	1	1
4	93	1	1
4	94	1	0
4	97	1	1
4	99	1	0
4	101	1	1
4	107	1	0
4	108	1	0
4	111	1	1
4	117	1	1
4	121	1	1
4	126	1	1
4	133	-1	0
4	136	1	1
4	139	1	1
4	140	1	0
4	143	1	0
4	144	1	0
4	149	1	0
4	153	1	1
4	155	1	0
4	157	1	0
4	158	1	0
4	159	1	0
4	161	1	0
4	162	1	1
4	163	1	0
4	164	1	0
4	166	1	1
4	169	1	0
4	171	1	1
4	174	1	0
4	180	1	0
4	183	1	0
4	202	1	1
4	204	1	1
4	212	1	0
4	218	1	0
4	223	1	0
4	226	1	0
4	232	1	0
4	238	1	0
4	245	1	0
4	246	1	0
4	249	1	1
4	256	1	0
4	257	1	0
4	262	1	0
4	266	1	0
4	273	1	0
4	277	1	0
4	293	1	1
4	302	1	0
4	309	1	0
4	317	1	1
4	325	1	0
4	327	1	0
4	337	1	0
4	343	1	0
4	346	-1	0
4	371	1	0
4	373	-1	0
4	375	1	0
4	391	1	0
4	393	1	0
4	403	-1	0
4	404	1	1
4	406	1	0
4	420	1	0
4	423	1	1
4	428	1	0
4	432	1	1
4	433	1	1
4	446	1	1
4	467	1	0
4	470	1	0
4	481	1	1
4	486	1	0
4	487	1	0
4	489	1	1
4	491	1	0
4	496	1	0
4	498	1	0
4	499	1	0
4	533	1	1
4	539	1	1
4	570	1	1
4	573	1	0
4	574	1	1
4	588	1	0
4	592	1	0
4	598	1	0
4	602	1	0
4	603	1	1
4	613	1	0
4	671	1	0
4	674	1	0
4	680	1	1
4	702	1	1
4	785	1	0
4	828	1	0
4	839	1	0
4	874	-1	0
4	875	1	0
4	890	1	1
4	907	1	0
4	937	1	0
4	952	1	1
4	975	1	1
4	983	1	0
4	997	1	0
4	1044	1	0
4	1112	1	0
4	1221	-1	0
4	1229	1	0
4	1267	1	0
4	1268	1	1
4	1269	1	0
4	1286	1	0
4	1289	1	0
4	1292	1	0
4	1379	1	0
4	1399	1	0
4	1447	-1	0
4	1472	1	0
4	1504	1	0
4	1539	1	1
4	1575	1	0
4	1606	1	1
4	1629	1	0
4	1727	1	1
4	1801	1	0
4	1839	1	1
4	1973	1	1
4	1982	1	0
4	1984	1	0
4	2031	1	0
4	2108	1	0
4	2120	1	1
4	2136	1	0
4	2160	1	0
4	2298	1	0
4	2350	1	1
4	2447	1	0
4	2552	1	0
4	2835	1	0
4	2943	1	1
4	3042	1	1
4	4823	1	1
4	5300	1	0
4	5301	1	0
4	5304	1	1
5	6	1	0
5	7	1	0
5	10	1	1
5	14	1	0
5	15	1	1
5	17	1	0
5	27	1	0
5	33	1	1
5	34	1	1
5	50	1	1
5	52	1	0
5	57	1	0
5	75	1	0
5	88	1	0
5	92	1	1
5	99	1	0
5	105	1	1
5	112	1	0
5	122	1	1
5	132	1	1
5	157	1	0
5	159	-1	0
5	333	1	1
5	384	1	1
5	457	1	0
5	582	1	1
5	597	1	1
5	601	1	0
5	693	1	1
5	708	1	0
5	728	1	0
5	789	-1	0
5	1315	1	0
5	3268	1	0
5	5777	1	0
6	0	1	0
6	3	1	1
6	5	1	0
6	8	1	0
6	9	1	0
6	15	1	0
6	24	1	0
6	50	1	0
6	52	1	0
6	79	1	0
6	88	1	0
6	109	1	0
6	224	1	1
6	237	1	0
6	396	1	0
6	429	1	0
6	567	1	1
6	725	1	0
6	2127	1	0
7	3	1	1
7	7	1	1
7	8	1	0
7	10	1	1
7	14	1	0
7	15	1	0
7	16	1	0
7	17	1	1
7	27	1	0
7	105	1	0
7	257	1	0
7	307	1	0
7	349	1	0
7	467	1	1
7	959	1	1
7	1225	1	0
7	1802	1	1
7	3103	1	0
7	3632	-1	0
7	3635	-1	0
7	3636	-1	1
7	3658	1	1
8	0	1	0
8	3	1	0
8	6	1	0
8	8	1	1
8	9	1	0
8	12	1	1
8	34	1	1
9	14	1	0
9	39	1	1
9	577	1	1
9	626	1	0
9	729	1	1
9	879	1	0
9	1334	-1	0
9	1806	1	1
9	1922	1	1
9	2064	1	0
9	2077	1	1
10	8	1	1
10	11	1	0
10	15	1	0
11	8	1	0
11	15	1	0
11	17	1	0
11	30	1	1
11	31	1	0
11	52	1	0
11	57	1	0
11	126	1	0
11	141	1	0
11	153	1	1
11	161	1	1
11	166	1	0
11	171	1	1
11	174	1	0
11	201	1	0
11	208	1	0
11	228	1	1
11	232	1	1
11	254	1	0
11	256	1	0
11	262	1	0
11	280	1	1
11	287	1	0
11	344	1	0
11	409	1	0
11	603	1	0
11	733	1	1
11	777	1	0
11	838	1	0
11	1117	1	0
12	8	1	0
13	8	1	0
13	10	1	0
13	11	1	0
13	1147	1	1
13	2532	1	1
13	4070	1	1
14	8	1	0
14	17	1	1
15	8	1	0
15	11	1	0
15	13	1	0
15	16	1	0
15	38	1	0
15	40	1	0
15	42	1	1
15	54	1	0
15	59	1	0
15	65	1	0
15	75	1	1
15	100	1	0
15	105	1	0
15	141	1	1
15	143	1	0
15	197	1	0
15	199	1	0
15	201	1	0
15	219	1	0
15	262	1	0
15	273	1	0
15	290	1	0
15	292	1	1
15	311	1	1
15	318	1	1
15	322	1	0
15	348	1	0
15	363	1	1
15	386	1	1
15	389	1	0
15	392	1	0
15	403	-1	0
15	430	1	0
15	496	1	0
15	502	1	1
15	652	1	0
15	677	1	1
15	743	1	0
15	783	1	0
15	785	1	1
15	811	1	0
15	823	1	0
15	842	1	0
15	848	1	0
15	881	1	1
15	892	1	0
15	916	1	0
15	917	1	0
15	937	1	0
15	987	1	1
15	995	1	0
15	1034	1	0
15	1039	1	1
15	1055	1	0
15	1056	1	0
15	1079	1	1
15	1080	1	0
15	1098	1	0
15	1147	1	1
15	1161	1	1
15	1221	1	0
15	1229	1	0
15	1237	1	0
15	1244	1	0
15	1245	1	1
15	1254	1	1
15	1265	1	0
15	1278	1	0
15	1288	1	0
15	1301	1	0
15	1305	1	1
15	1309	1	0
15	1314	1	0
15	1333	1	1
15	1341	-1	1
15	1342	1	0
15	1347	1	1
15	1354	1	1
15	1355	1	0
15	1363	1	0
15	1364	1	0
15	1377	1	0
15	1383	1	0
15	1385	1	0
15	1388	1	1
15	1389	1	0
15	1394	1	0
15	1395	1	0
15	1397	1	0
15	1398	1	0
15	1399	1	0
15	1402	1	0
15	1403	1	0
15	1404	1	0
15	1405	1	0
15	1412	1	0
15	1423	1	1
15	1427	1	0
15	1428	1	1
15	1432	1	0
15	1434	1	1
15	1435	1	1
15	1442	1	0
15	1444	1	0
15	1445	1	1
15	1451	1	1
15	1452	1	0
15	1453	1	0
15	1463	1	0
15	1464	1	0
15	1470	1	1
15	1472	1	0
15	1477	1	0
15	1482	1	0
15	1483	1	0
15	1488	1	0
15	1489	1	1
15	1492	1	0
15	1496	1	0
15	1501	1	0
15	1504	1	0
15	1506	1	0
15	1509	1	0
15	1510	1	0
15	1511	1	1
15	1526	1	1
15	1537	1	0
15	1538	1	1
15	1540	1	0
15	1555	1	0
15	1556	1	0
15	1562	1	0
15	1564	1	0
15	1571	1	0
15	1573	1	0
15	1575	1	0
15	1585	1	0
15	1591	1	1
15	1594	1	1
15	1596	1	1
15	1606	1	0
15	1613	1	1
15	1614	1	1
15	1619	1	0
15	1622	1	1
15	1633	1	0
15	1638	1	0
15	1642	1	0
15	1643	1	0
15	1651	1	1
15	1661	1	1
15	1663	1	1
15	1670	1	0
15	1671	1	0
15	1672	1	0
15	1721	1	1
15	1723	1	1
15	1727	1	0
15	1733	1	0
15	1734	1	0
15	1737	1	0
15	1741	1	0
15	1745	1	0
15	1747	1	0
15	1751	1	0
15	1752	1	1
15	1763	1	1
15	1773	1	0
15	1775	1	1
15	1777	1	1
15	1779	1	0
15	1800	1	0
15	1812	1	0
15	1822	1	1
15	1827	1	0
15	1834	1	0
15	1837	1	0
15	1838	1	0
15	1846	1	0
15	1853	1	0
15	1859	1	0
15	1865	1	1
15	1866	1	1
15	1872	1	0
15	1881	1	1
15	1887	1	0
15	1890	1	0
15	1892	1	0
15	1893	1	0
15	1898	1	0
15	1909	1	0
15	1915	1	0
15	1916	1	0
15	1920	1	0
15	1931	1	1
15	1937	1	1
15	1941	1	0
15	1942	1	0
15	1964	1	0
15	1967	1	1
15	1978	1	0
15	1988	1	0
15	2003	1	0
15	2007	1	0
15	2021	1	1
15	2056	1	0
15	2062	1	0
15	2065	1	0
15	2078	1	0
15	2103	1	1
15	2110	1	0
15	2124	1	0
15	2125	1	0
15	2126	1	1
15	2127	1	0
15	2151	1	0
15	2177	1	0
15	2178	1	1
15	2192	1	0
15	2222	1	0
15	2230	1	1
15	2239	1	0
15	2240	1	0
15	2241	1	0
15	2258	1	0
15	2264	1	0
15	2276	1	1
15	2284	1	0
15	2294	1	1
15	2295	1	1
15	2298	1	1
15	2308	1	0
15	2316	1	1
15	2317	1	0
15	2324	1	0
15	2341	1	1
15	2345	1	0
15	2346	1	0
15	2363	1	0
15	2365	1	0
15	2366	1	0
15	2369	1	1
15	2377	1	0
15	2378	1	1
15	2382	1	0
15	2388	1	0
15	2395	1	0
15	2396	1	0
15	2409	1	0
15	2410	1	0
15	2421	1	1
15	2424	1	0
15	2439	1	1
15	2440	1	1
15	2441	1	1
15	2442	1	1
15	2460	1	1
15	2464	1	1
15	2472	1	0
15	2476	1	0
15	2489	1	0
15	2491	1	0
15	2498	1	1
15	2501	1	1
15	2504	1	0
15	2505	1	1
15	2506	1	0
15	2509	1	1
15	2516	-1	0
15	2521	1	0
15	2522	1	0
15	2524	1	0
15	2552	1	1
15	2559	1	1
15	2560	1	0
15	2564	1	1
15	2565	1	0
15	2567	1	0
15	2599	1	1
15	2617	1	1
15	2619	1	0
15	2629	1	1
15	2644	1	0
15	2659	1	0
15	2665	1	1
15	2674	1	0
15	2676	1	0
15	2677	1	0
15	2680	1	0
15	2683	1	0
15	2687	1	0
15	2692	1	0
15	2695	1	0
15	2701	1	0
15	2706	1	0
15	2714	1	0
15	2727	1	0
15	2728	1	0
15	2729	1	1
15	2730	1	1
15	2737	1	0
15	2739	1	0
15	2742	1	1
15	2745	1	0
15	2748	1	0
15	2769	1	1
15	2771	1	1
15	2807	1	0
15	2823	1	0
15	2824	1	0
15	2835	1	0
15	2839	1	0
15	2861	1	0
15	2868	1	0
15	2869	1	1
15	2871	1	1
15	2877	1	1
15	2879	1	1
15	2880	1	1
15	2884	1	1
15	2885	1	0
15	2899	1	0
15	2902	1	0
15	2908	1	1
15	2913	1	1
15	2914	1	1
15	2915	1	0
15	2922	1	0
15	2935	1	0
15	2936	1	1
15	2944	1	1
15	2947	1	0
15	2953	1	0
15	2956	1	0
15	2983	1	0
15	2988	1	0
15	2992	1	0
15	2993	1	0
15	2997	1	0
15	3003	1	1
15	3004	1	0
15	3010	1	0
15	3013	1	1
15	3016	1	0
15	3034	1	0
15	3035	1	1
15	3043	1	0
15	3055	1	0
15	3056	1	0
15	3057	1	1
15	3059	1	0
15	3062	1	0
15	3081	1	1
15	3082	1	0
15	3087	1	1
15	3090	1	0
15	3091	1	1
15	3094	1	0
15	3095	1	1
15	3109	1	0
15	3124	1	0
15	3148	1	0
15	3150	1	0
15	3152	1	0
15	3154	1	1
15	3165	1	0
15	3166	1	0
15	3167	1	0
15	3168	1	1
15	3177	1	1
15	3185	1	0
15	3186	1	0
15	3205	1	1
15	3239	1	0
15	3240	1	0
15	3241	1	1
15	3254	1	0
15	3259	1	1
15	3264	1	0
15	3271	1	0
15	3277	1	0
15	3278	1	0
15	3284	1	0
15	3285	1	1
15	3286	1	0
15	3287	1	1
15	3298	1	0
15	3304	1	1
15	3308	1	0
15	3318	1	1
15	3319	1	1
15	3320	1	1
15	3330	1	0
15	3331	1	0
15	3336	1	0
15	3349	1	0
15	3355	1	1
15	3358	1	0
15	3363	1	1
15	3376	1	0
15	3379	1	0
15	3388	1	0
15	3403	1	0
15	3404	1	0
15	3405	1	0
15	3423	1	0
15	3451	1	0
15	3452	1	1
15	3461	1	0
15	3463	1	0
15	3468	1	1
15	3479	1	1
15	3487	1	0
15	3488	1	0
15	3489	1	1
15	3490	1	0
15	3491	1	1
15	3502	1	0
15	3504	1	0
15	3506	1	0
15	3521	1	0
15	3536	1	0
15	3548	1	0
15	3560	1	0
15	3561	1	0
15	3562	1	1
15	3565	1	0
15	3586	1	1
15	3587	1	1
15	3588	1	0
15	3590	1	0
15	3601	1	1
15	3610	1	0
15	3618	1	0
15	3626	1	0
15	3630	1	1
15	3634	1	0
15	3642	1	0
15	3648	1	0
15	3676	1	0
15	3677	1	1
15	3678	1	1
15	3680	1	1
15	3682	1	0
15	3688	1	0
15	3689	1	0
15	3699	1	0
15	3702	1	0
15	3726	1	0
15	3745	1	0
15	3755	1	1
15	3773	1	1
15	3774	1	1
15	3775	1	0
15	3782	1	0
15	3813	1	0
15	3823	1	1
15	3833	1	0
15	3845	1	0
15	3846	1	0
15	3856	1	0
15	3864	1	0
15	3870	1	0
15	3896	1	0
15	3913	1	0
15	3914	1	0
15	3915	1	0
15	3916	1	0
15	3930	1	1
15	3933	1	0
15	3945	1	0
15	3949	1	0
15	3970	-1	0
15	3975	1	1
15	3984	1	0
15	3995	1	0
15	4065	1	0
15	4071	1	1
15	4074	1	0
15	4076	1	0
15	4089	1	0
15	4109	-1	0
15	4127	1	1
15	4142	1	0
15	4146	1	1
15	4155	1	0
15	4190	1	1
15	4196	1	0
15	4201	1	1
15	4211	1	0
15	4224	1	0
15	4274	1	0
15	4284	1	0
15	4285	1	0
15	4295	1	1
15	4309	1	0
15	4312	1	0
15	4337	1	1
15	4348	1	1
15	4359	1	0
15	4363	1	0
15	4375	1	1
15	4389	1	0
15	4402	1	0
15	4409	1	0
15	4413	1	0
15	4418	1	0
15	4448	1	0
15	4453	1	1
15	4480	1	0
15	4483	1	0
15	4485	1	1
15	4486	1	1
15	4487	1	0
15	4489	1	0
15	4517	1	0
15	4520	1	1
15	4553	1	1
15	4555	1	0
15	4564	1	0
15	4607	1	1
15	4608	1	0
15	4609	1	0
15	4669	1	0
15	4672	1	0
15	4681	1	1
15	4698	1	1
15	4699	1	0
15	4712	1	0
15	4724	1	0
15	4726	1	0
15	4735	1	1
15	4736	1	0
15	4741	1	1
15	4752	1	0
15	4753	1	0
15	4770	1	0
15	4801	1	0
15	4836	1	1
15	4849	1	0
15	4850	1	1
15	4869	1	0
15	4894	1	0
15	4898	1	0
15	4899	1	0
15	4903	1	1
15	4905	1	0
15	4922	1	0
15	4923	1	0
15	4924	1	0
15	4970	1	0
15	4971	1	0
15	4974	1	0
15	5006	1	0
15	5011	1	1
15	5013	1	0
15	5014	1	0
15	5018	1	0
15	5030	1	0
15	5087	1	1
15	5096	-1	0
15	5109	1	0
15	5121	1	0
15	5122	1	0
15	5123	1	1
15	5130	1	0
15	5131	1	0
15	5142	1	0
15	5150	1	0
15	5171	1	1
15	5225	1	1
15	5226	1	1
15	5306	1	0
15	5344	1	1
15	5351	1	1
15	5352	1	0
15	5369	1	1
15	5380	1	0
15	5381	1	1
15	5409	1	1
15	5425	-1	0
15	5433	1	0
15	5434	1	1
15	5447	1	0
15	5458	1	0
15	5461	1	0
15	5468	1	0
15	5478	1	1
15	5508	1	1
15	5509	1	0
15	5546	1	0
15	5554	1	1
15	5565	1	0
15	5602	1	1
15	5611	1	1
15	5624	1	0
15	5639	1	0
15	5646	-1	0
15	5647	1	0
15	5654	1	0
15	5661	1	0
15	5662	1	0
15	5672	1	0
15	5680	1	0
15	5689	1	1
15	5690	1	0
15	5700	1	0
15	5702	1	0
15	5704	1	0
15	5717	1	1
15	5718	1	0
15	5728	1	0
15	5731	1	0
15	5737	1	0
15	5740	1	0
15	5744	1	0
15	5747	1	0
15	5750	1	0
15	5752	1	0
15	5767	1	1
15	5768	1	1
15	5770	1	0
15	5772	1	0
15	5774	1	0
15	5775	1	0
15	5780	1	1
15	5781	1	1
15	5783	1	1
15	5788	1	0
15	5799	1	0
15	5813	1	1
15	5814	1	1
15	5818	1	1
15	5832	1	0
15	5833	1	1
15	5834	1	0
15	5836	1	0
15	5847	1	0
15	5849	1	1
15	5850	1	0
15	5851	1	0
15	5856	1	0
16	6	1	0
16	8	1	0
16	15	1	0
16	23	1	1
16	29	1	0
16	34	1	0
16	39	1	0
16	51	1	0
16	157	1	0
16	190	1	1
16	206	1	0
16	322	1	1
16	430	1	1
16	438	1	0
16	623	1	0
16	785	1	0
16	1174	1	0
16	1390	1	0
16	1393	1	0
16	1505	1	1
16	1511	1	0
16	1559	1	0
16	1684	1	0
16	1698	1	0
16	1701	1	1
16	1759	1	1
16	1762	1	0
16	1772	1	0
16	1776	1	0
16	1787	1	0
16	1879	1	1
16	2012	1	0
16	3467	1	1
17	24	1	0
17	25	1	0
17	50	1	0
17	97	1	0
17	174	1	0
17	190	1	0
17	253	1	0
17	626	1	0
17	760	1	0
17	1289	1	0
17	1334	1	0
18	8	1	0
18	292	-1	0
18	486	-1	0
18	496	1	0
18	677	1	0
18	1161	1	0
18	1289	-1	0
18	1289	-1	0
18	1679	-1	0
18	4047	1	0
18	4146	1	0
19	23	1	0
19	27	1	1
20	0	1	0
20	6	1	1
20	14	1	0
20	15	1	0
20	18	1	1
20	25	1	0
20	26	1	0
20	42	1	0
20	74	1	0
20	79	1	0
20	105	1	1
20	122	1	1
20	176	1	0
20	190	1	0
20	196	1	0
20	252	1	0
20	261	1	1
20	348	1	1
20	624	1	0
20	790	1	0
20	1161	1	0
20	1305	1	0
21	8	1	0
21	15	1	0
21	18	1	0
21	22	1	1
21	28	1	1
21	42	1	0
21	73	1	1
21	182	1	0
21	476	1	1
21	632	1	1
21	926	1	0
21	1161	1	0
21	1162	1	0
21	1163	1	1
21	1164	1	0
22	14	-1	0
22	24	1	1
22	157	1	0
22	879	-1	0
22	959	-1	0
22	1530	-1	0
22	1973	-1	0
22	2509	1	0
22	2509	-1	0
22	4047	1	0
23	15	1	1
24	8	1	1
24	59	1	0
24	65	1	0
24	143	1	0
24	336	1	1
24	380	1	0
24	382	1	0
24	487	1	0
24	1455	1	0
24	1934	1	0
24	1983	1	0
24	2189	1	1
24	2936	1	0
24	3325	1	0
24	3456	1	1
24	4047	1	0
24	4109	1	0
24	4363	1	0
24	5007	1	0
24	5116	1	0
24	5134	1	0
24	5566	1	0
24	5770	1	1
24	5836	1	0
25	19	1	1
25	262	-1	0
25	497	-1	0
25	677	-1	0
25	1589	-1	0
25	1619	-1	0
25	4070	-1	0
25	4146	-1	0
25	4539	-1	0
25	4708	-1	0
26	14	1	0
26	27	1	0
26	32	1	0
26	33	1	0
26	57	1	0
26	126	1	0
26	130	1	0
26	267	1	0
26	271	1	0
26	362	1	0
27	15	1	0
27	26	1	1
28	0	1	0
28	15	1	0
28	17	1	0
28	26	1	1
28	57	1	1
29	5	1	0
29	8	1	1
29	14	1	0
29	24	1	1
29	43	1	1
29	48	1	0
29	52	1	1
29	53	1	0
29	58	1	0
29	59	1	0
29	60	1	0
29	62	1	0
29	70	1	0
29	75	1	0
29	88	1	0
29	94	1	0
29	96	1	0
29	97	1	1
29	103	1	0
29	104	1	0
29	113	1	0
29	118	1	1
29	119	1	0
29	122	1	1
29	123	1	1
29	129	1	1
29	156	1	1
29	157	1	0
29	217	1	1
29	256	1	1
29	296	1	1
29	486	1	0
29	489	1	1
29	667	1	0
29	677	1	0
29	959	1	0
29	995	1	0
29	997	1	0
29	1267	1	0
